host,yr,home,post,po,flow,hoststr,homestr,pit,gdphost,gdphome,ppphost05,ppphome05,ppphost,ppphome,pophost,pophome,plwohost,plwohome,emphost,emphome,eduhost,eduhome,open,Region,Region2,eu,as,af,y93,y94,y95,y96,y97,y98,y99,y00,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10,home1,us,uk,fr,ge,lnpost,lnpo,lnhoststr,lnhomestr,lngdphost,lngdphome,lnppphost05,lnppphome05,lnppphost,lnppphome,lnpophost,lnpophome,lnplwohost,lnplwohome,lnemphost,lnemphome,lneduhost,lneduhome,lnopen,host1,hosttax,hometax,totaltax,totalgdp,wastr,lnwastr,oecd,lnpit,id,_est_fixed,oecdhost,t_2,t,aftertax,lnaftertax,am_str,eu_str,as_str,af_str,us_str,uk_str,fr_str,ge_str,oecd_str,llnwastr,am_llnwastr,eu_llnwastr,as_llnwastr,af_llnwastr,us_llnwastr,uk_llnwastr,fr_llnwastr,ge_llnwastr,oecd_llnwastr,avg_str,lnavg_str
NETHERLANDS,2008,U.S,423059,412122,38639,25.5,40,52,8.71E+11,1.42E+13,6.27E+11,1.31E+13,7.06E+11,1.42E+13,16410.055,304093.97,11044.482,204408.96,8702.3226,148830.19,,,176.32859,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,12.95527,12.92907,3.238678,3.688879,27.49269,30.28562,27.16369,30.20342,27.28254,30.28562,9.705649,12.62509,9.309687,12.22788,9.071345,11.91056,,,5.172349,NETHERLANDS,2.22E+13,5.69E+14,9.09E+14,2.96E+13,30.69996,3.424261,1,3.951244,60,1,3.238678,650.25,0.255,0.745,-0.2943711,0,3.238678,0,0,3.238678,0,0,0,3.238678,3.513665,0,3.513665,0,0,3.513665,0,0,0,3.513665,27.91,3.328985
NETHERLANDS,2009,U.S,481140,423059,53371,25.5,40,52,7.93E+11,1.39E+13,6.05E+11,1.26E+13,6.79E+11,1.39E+13,16490.41,306771.53,11075.332,206060.77,8721.1773,143479.43,,,203.78037,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,13.08391,12.95527,3.238678,3.688879,27.39963,30.26029,27.12769,30.16751,27.24394,30.26029,9.710534,12.63386,9.312475,12.23593,9.073509,11.87395,,,5.317043,NETHERLANDS,2.02E+13,5.55E+14,8.75E+14,2.85E+13,30.66336,3.423069,1,3.951244,60,1,3.238678,650.25,0.255,0.745,-0.2943711,0,3.238678,0,0,3.238678,0,0,0,3.238678,3.424261,0,3.424261,0,0,3.424261,0,0,0,3.424261,27.67,3.320349
NETHERLANDS,2010,U.S,521427,481140,39647,25.5,40,52,7.74E+11,1.45E+13,6.15E+11,1.30E+13,7.01E+11,1.45E+13,16573.84,309330.22,11106.644,207647.47,8466.0818,142671.74,11.023,13.097,200.79926,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,13.16432,13.08391,3.238678,3.688879,27.37513,30.30152,27.14444,30.19728,27.27521,30.30152,9.715581,12.64216,9.315299,12.2436,9.043823,11.8683,2.399984,2.572383,5.302306,NETHERLANDS,1.97E+13,5.78E+14,9.82E+14,3.20E+13,30.71964,3.424902,1,3.951244,60,1,3.238678,650.25,0.255,0.745,-0.2943711,0,3.238678,0,0,3.238678,0,0,0,3.238678,3.423069,0,3.423069,0,0,3.423069,0,0,0,3.423069,27.63,3.318902
SWEDEN,1993,U.S,2374,1881,652,30,40,20,2.02E+11,6.58E+12,2.01E+11,8.45E+12,1.72E+11,6.58E+12,8769.284,259918.59,5581.578,169920.14,4086.1827,122910.1,,,28.433123,4,Europe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.772332,7.539559,3.401197,3.688879,26.03172,29.5155,26.0275,29.76496,25.86769,29.5155,9.07901,12.46812,8.627227,12.04308,8.315367,11.71921,,,3.347555,SWEDEN,6.06E+12,2.63E+14,5.91E+14,1.31E+13,45.03394,3.807416,1,2.995732,65,1,3.401197,900,0.3,0.7,-0.356675,0,3.401197,0,0,3.401197,0,0,0,3.401197,,,,,,,,,,,36.79,3.605226
SWEDEN,1994,U.S,1905,2374,603,28,40,20,2.18E+11,6.99E+12,2.09E+11,8.80E+12,1.82E+11,6.99E+12,8831.493,263125.82,5616.931,171992.19,4043.0304,126273.64,,,38.01081,4,Europe,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.552238,7.772332,3.332205,3.688879,26.10568,29.57597,26.06684,29.80528,25.92773,29.57597,9.08608,12.48039,8.633541,12.0552,8.304749,11.74621,,,3.637871,SWEDEN,6.09E+12,2.80E+14,6.31E+14,1.44E+13,43.86475,3.781111,1,2.995732,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.807416,0,3.807416,0,0,3.807416,0,0,0,3.807416,35.85,3.579344
SWEDEN,1995,U.S,6816,1905,,28,40,25,2.54E+11,7.34E+12,2.18E+11,9.02E+12,1.93E+11,7.34E+12,8877.89,266278.39,5645.585,174237.36,4111.3256,128964.13,10.778,12.635,40.259278,4,Europe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,8.827028,7.552238,3.332205,3.688879,26.25934,29.62414,26.10547,29.83045,25.98689,29.62414,9.091319,12.4923,8.638629,12.06817,8.321501,11.76729,2.377507,2.536471,3.69534,SWEDEN,7.10E+12,2.94E+14,7.19E+14,1.62E+13,44.3833,3.792863,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.781111,0,3.781111,0,0,3.781111,0,0,0,3.781111,35.69,3.574871
SWEDEN,1996,U.S,5248,6816,20,28,40,25,2.77E+11,7.75E+12,2.21E+11,9.36E+12,2.01E+11,7.75E+12,8892.234,269394.28,5659.295,176547.32,4083.2228,131049.41,,,38.27262,4,Europe,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,8.565602,8.827028,3.332205,3.688879,26.34532,29.67886,26.12146,29.86762,26.02398,29.67886,9.092934,12.50393,8.641054,12.08134,8.314642,11.78333,,,3.644735,SWEDEN,7.74E+12,3.10E+14,7.02E+14,1.60E+13,43.96416,3.783375,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.792863,0,3.792863,0,0,3.792863,0,0,0,3.792863,35.94,3.581851
SWEDEN,1997,U.S,3542,5248,591,28,40,25,2.53E+11,8.26E+12,2.27E+11,9.78E+12,2.08E+11,8.26E+12,8897.619,272646.92,5672.721,179157.96,4024.3423,134115.38,,,47.989192,4,Europe,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,8.172447,8.565602,3.332205,3.688879,26.25736,29.74202,26.14818,29.91169,26.06063,29.74202,9.093539,12.51593,8.643424,12.09602,8.300117,11.80646,,,3.870976,SWEDEN,7.09E+12,3.30E+14,6.55E+14,1.55E+13,42.26193,3.743887,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.783375,0,3.783375,0,0,3.783375,0,0,0,3.783375,34.02,3.526949
SWEDEN,1998,U.S,5237,3542,1436,28,40,25,2.55E+11,8.74E+12,2.37E+11,1.02E+13,2.16E+11,8.74E+12,8902.684,275854.1,5689.862,181754.51,4082.1459,136748.16,,,58.285499,4,Europe,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,8.563504,8.172447,3.332205,3.688879,26.26344,29.79905,26.18937,29.95476,26.09954,29.79905,9.094108,12.52763,8.646441,12.11041,8.314378,11.8259,,,4.065353,SWEDEN,7.13E+12,3.50E+14,6.39E+14,1.50E+13,42.60303,3.751925,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.743887,0,3.743887,0,0,3.743887,0,0,0,3.743887,34.61,3.544143
SWEDEN,1999,U.S,10624,5237,6710,28,40,25,2.59E+11,9.30E+12,2.48E+11,1.07E+13,2.30E+11,9.30E+12,8909.79,279040.17,5712.059,184286.96,4165.0171,138899.77,,,69.389508,4,Europe,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,9.270871,8.563504,3.332205,3.688879,26.27937,29.86114,26.23492,30.0023,26.16177,29.86114,9.094906,12.53911,8.650334,12.12425,8.334476,11.84151,,,4.239736,SWEDEN,7.25E+12,3.72E+14,6.41E+14,1.56E+13,40.96583,3.712738,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.751925,0,3.751925,0,0,3.751925,0,0,0,3.751925,33.88,3.522825
SWEDEN,2000,U.S,25959,10624,14504,28,40,25,2.47E+11,9.90E+12,2.59E+11,1.12E+13,2.48E+11,9.90E+12,8923.569,282162.41,5740.405,186813,4304.4036,141117.31,11.067,12.706,87.842616,4,Europe,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.16427,9.270871,3.332205,3.688879,26.23371,29.92344,26.27848,30.04319,26.23683,29.92344,9.096451,12.55024,8.655285,12.13786,8.367393,11.85735,2.403968,2.542074,4.475547,SWEDEN,6.92E+12,3.96E+14,6.17E+14,1.61E+13,38.4407,3.649117,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.712738,0,3.712738,0,0,3.712738,0,0,0,3.712738,33.53,3.51244
SWEDEN,2001,U.S,26374,25959,-6883,28,40,25,2.27E+11,1.02E+13,2.62E+11,1.13E+13,2.51E+11,1.02E+13,8939.915,284968.96,5769.538,189228.41,4374.1719,140997.74,,,94.666458,4,Europe,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.18013,10.16427,3.332205,3.688879,26.1498,29.95673,26.29102,30.05406,26.24912,29.95673,9.098281,12.56014,8.660347,12.15071,8.383472,11.8565,,,4.55036,SWEDEN,6.37E+12,4.09E+14,5.60E+14,1.54E+13,36.29039,3.591553,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.649117,0,3.649117,0,0,3.649117,0,0,0,3.649117,32.34,3.476305
SWEDEN,2002,U.S,30114,26374,2520,28,40,25,2.51E+11,1.06E+13,2.68E+11,1.15E+13,2.61E+11,1.06E+13,8954.175,287625.19,5797.689,191539.96,4378.9652,140324.42,,,105.97235,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.31275,10.18013,3.332205,3.688879,26.24856,29.99095,26.31555,30.07218,26.28895,29.99095,9.099875,12.56941,8.665215,12.16285,8.384567,11.85171,,,4.663178,SWEDEN,7.03E+12,4.24E+14,5.61E+14,1.58E+13,35.62224,3.57297,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.591553,0,3.591553,0,0,3.591553,0,0,0,3.591553,31.44,3.448081
SWEDEN,2003,U.S,27004,30114,2270,28,40,25,3.15E+11,1.11E+13,2.75E+11,1.18E+13,2.73E+11,1.11E+13,8970.306,290107.93,5827.148,193615.75,4371.9891,140900.28,,,109.47884,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,10.20374,10.31275,3.332205,3.688879,26.47493,30.037,26.33864,30.09738,26.33092,30.037,9.101675,12.57801,8.670283,12.17363,8.382974,11.85581,,,4.695731,SWEDEN,8.81E+12,4.44E+14,6.48E+14,1.81E+13,35.78782,3.577608,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.57297,0,3.57297,0,0,3.57297,0,0,0,3.57297,31.24,3.441699
SWEDEN,2004,U.S,29730,27004,4360,28,40,25,3.62E+11,1.18E+13,2.86E+11,1.22E+13,2.92E+11,1.18E+13,8986.4,292805.3,5860.947,195950.18,4338.5501,142542.25,,,113.56623,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,10.29991,10.20374,3.332205,3.688879,26.61516,30.09893,26.38012,30.13159,26.40088,30.09893,9.103468,12.58726,8.676066,12.18562,8.375296,11.86739,,,4.732386,SWEDEN,1.01E+13,4.72E+14,7.28E+14,2.06E+13,35.26868,3.562995,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.577608,0,3.577608,0,0,3.577608,0,0,0,3.577608,31.07,3.436243
SWEDEN,2005,U.S,30153,29730,875,28,40,25,3.71E+11,1.26E+13,2.95E+11,1.26E+13,2.95E+11,1.26E+13,9001.774,295516.6,5895.309,198347.76,4380.7447,145228.49,11.505,12.91,102.39992,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U.S,1,0,0,0,10.31404,10.29991,3.332205,3.688879,26.63833,30.16188,26.41124,30.16188,26.41124,30.16188,9.105177,12.59648,8.681912,12.19778,8.384974,11.88606,2.442782,2.558002,4.628886,SWEDEN,1.04E+13,5.03E+14,7.57E+14,2.22E+13,34.15509,3.530912,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.562995,0,3.562995,0,0,3.562995,0,0,0,3.562995,29.86,3.39652
SWEDEN,2006,U.S,33857,30153,2616,28,40,25,3.99E+11,1.33E+13,3.08E+11,1.29E+13,3.24E+11,1.33E+13,9016.596,298379.91,5920.17,200699.1,4459.9838,147950.91,,,122.65393,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U.S,1,0,0,0,10.4299,10.31404,3.332205,3.688879,26.71242,30.21988,26.45331,30.18812,26.50467,30.21988,9.106822,12.60612,8.68612,12.20956,8.402901,11.90464,,,4.809367,SWEDEN,1.12E+13,5.33E+14,7.96E+14,2.39E+13,33.33466,3.506598,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.530912,0,3.530912,0,0,3.530912,0,0,0,3.530912,29.22,3.374853
SWEDEN,2007,U.S,36615,33857,2364,28,40,25,4.63E+11,1.40E+13,3.18E+11,1.31E+13,3.52E+11,1.40E+13,9031.088,301231.21,5934.119,202723.88,4554.9341,149140.75,,,135.31679,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,U.S,1,0,0,0,10.50821,10.4299,3.332205,3.688879,26.85994,30.26735,26.48592,30.20702,26.58689,30.26735,9.108428,12.61563,8.688474,12.2196,8.423966,11.91265,,,4.907619,SWEDEN,1.30E+13,5.58E+14,9.09E+14,2.72E+13,33.43347,3.509557,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.506598,0,3.506598,0,0,3.506598,0,0,0,3.506598,29.05,3.369019
SWEDEN,2008,U.S,35876,36615,4056,28,40,25,4.86E+11,1.42E+13,3.16E+11,1.31E+13,3.65E+11,1.42E+13,9045.389,304093.97,5937.078,204408.96,4573.0461,148830.19,,,123.77573,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,10.48782,10.50821,3.332205,3.688879,26.9098,30.28562,26.47976,30.20342,26.62381,30.28562,9.11001,12.62509,8.688972,12.22788,8.427935,11.91056,,,4.818471,SWEDEN,1.36E+13,5.69E+14,9.18E+14,3.00E+13,30.59275,3.420763,1,3.218876,65,1,3.332205,784,0.28,0.72,-0.328504,0,3.332205,0,0,3.332205,0,0,0,3.332205,3.509557,0,3.509557,0,0,3.509557,0,0,0,3.509557,27.91,3.328985
SWEDEN,2009,U.S,35846,35876,-10415,26.3,40,25,4.06E+11,1.39E+13,3.00E+11,1.26E+13,3.47E+11,1.39E+13,9059.651,306771.53,5930.396,206060.77,4450.5403,143479.43,,,168.95479,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,10.48699,10.48782,3.269569,3.688879,26.72908,30.26029,26.42818,30.16751,26.57312,30.26029,9.111586,12.63386,8.687846,12.23593,8.400781,11.87395,,,5.129631,SWEDEN,1.07E+13,5.55E+14,8.85E+14,2.89E+13,30.58296,3.420443,1,3.218876,65,1,3.269569,691.69,0.263,0.737,-0.3051674,0,3.269569,0,0,3.269569,0,0,0,3.269569,3.420763,0,3.420763,0,0,3.420763,0,0,0,3.420763,27.67,3.320349
SWEDEN,2010,U.S,29444,35846,-4550,26.3,40,25,4.62E+11,1.45E+13,3.19E+11,1.30E+13,3.69E+11,1.45E+13,9074.055,309330.22,5915.033,207647.47,4475.6196,142671.74,11.567,13.097,155.54258,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,10.29025,10.48699,3.269569,3.688879,26.8587,30.30152,26.48789,30.19728,26.63352,30.30152,9.113174,12.64216,8.685252,12.2436,8.4064,11.8683,2.448156,2.572383,5.046919,SWEDEN,1.21E+13,5.78E+14,9.90E+14,3.23E+13,30.65771,3.422884,1,3.218876,65,1,3.269569,691.69,0.263,0.737,-0.3051674,0,3.269569,0,0,3.269569,0,0,0,3.269569,3.420443,0,3.420443,0,0,3.420443,0,0,0,3.420443,27.63,3.318902
SWITZERLAND,1993,U.S,33056,28698,4566,28.5,40,11.5,2.44E+11,6.58E+12,2.22E+11,8.45E+12,1.78E+11,6.58E+12,7064.021,259918.59,4820.266,169920.14,3849.7825,122910.1,,,57.807822,4,Europe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.40596,10.26458,3.349904,3.688879,26.2208,29.5155,26.12587,29.76496,25.90677,29.5155,8.86277,12.46812,8.480584,12.04308,8.255772,11.71921,,,4.057124,SWITZERLAND,6.96E+12,2.63E+14,5.90E+14,1.31E+13,45.11031,3.809111,1,2.442347,66,1,3.349904,812.25,0.285,0.715,-0.3354727,0,3.349904,0,0,3.349904,0,0,0,3.349904,,,,,,,,,,,36.79,3.605226
SWITZERLAND,1994,U.S,27908,33056,940,28.5,40,11.5,2.70E+11,6.99E+12,2.25E+11,8.80E+12,1.84E+11,6.99E+12,7120.988,263125.82,4848.069,171992.19,3817.4869,126273.64,,,64.494089,4,Europe,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.23667,10.40596,3.349904,3.688879,26.32251,29.57597,26.13771,29.80528,25.93931,29.57597,8.870802,12.48039,8.486336,12.0552,8.247348,11.74621,,,4.166574,SWITZERLAND,7.70E+12,2.80E+14,6.30E+14,1.43E+13,43.91362,3.782224,1,2.442347,66,1,3.349904,812.25,0.285,0.715,-0.3354727,0,3.349904,0,0,3.349904,0,0,0,3.349904,3.809111,0,3.809111,0,0,3.809111,0,0,0,3.809111,35.85,3.579344
SWITZERLAND,1995,U.S,31125,27908,1850,28.5,40,11.5,3.16E+11,7.34E+12,2.25E+11,9.02E+12,1.89E+11,7.34E+12,7164.212,266278.39,4867.571,174237.36,3850.4807,128964.13,9.556,12.635,68.305042,4,Europe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.34577,10.23667,3.349904,3.688879,26.47882,29.62414,26.1412,29.83045,25.96334,29.62414,8.876853,12.4923,8.490351,12.06817,8.255953,11.76729,2.257169,2.536471,4.223984,SWITZERLAND,9.00E+12,2.94E+14,7.17E+14,1.61E+13,44.43669,3.794065,1,2.442347,66,1,3.349904,812.25,0.285,0.715,-0.3354727,0,3.349904,0,0,3.349904,0,0,0,3.349904,3.782224,0,3.782224,0,0,3.782224,0,0,0,3.782224,35.69,3.574871
SWITZERLAND,1996,U.S,30744,31125,1264,28.5,40,11.5,3.05E+11,7.75E+12,2.27E+11,9.36E+12,1.94E+11,7.75E+12,7188.778,269394.28,4873.975,176547.32,3862.6804,131049.41,,,69.102925,4,Europe,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.33345,10.34577,3.349904,3.688879,26.44276,29.67886,26.14747,29.86762,25.99268,29.67886,8.880277,12.50393,8.491665,12.08134,8.259116,11.78333,,,4.235597,SWITZERLAND,8.69E+12,3.10E+14,7.01E+14,1.59E+13,43.98294,3.783802,1,2.442347,66,1,3.349904,812.25,0.285,0.715,-0.3354727,0,3.349904,0,0,3.349904,0,0,0,3.349904,3.794065,0,3.794065,0,0,3.794065,0,0,0,3.794065,35.94,3.581851
SWITZERLAND,1997,U.S,30634,30744,-792,28.5,40,11.5,2.65E+11,8.26E+12,2.32E+11,9.78E+12,2.03E+11,8.26E+12,7202.163,272646.92,4874.255,179157.96,3841.0332,134115.38,,,90.521942,4,Europe,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.32987,10.33345,3.349904,3.688879,26.30142,29.74202,26.16801,29.91169,26.03545,29.74202,8.882136,12.51593,8.491722,12.09602,8.253497,11.80646,,,4.505592,SWITZERLAND,7.54E+12,3.30E+14,6.54E+14,1.55E+13,42.2639,3.743933,1,2.442347,66,1,3.349904,812.25,0.285,0.715,-0.3354727,0,3.349904,0,0,3.349904,0,0,0,3.349904,3.783802,0,3.783802,0,0,3.783802,0,0,0,3.783802,34.02,3.526949
SWITZERLAND,1998,U.S,38225,30634,8223,27.5,40,11.5,2.73E+11,8.74E+12,2.38E+11,1.02E+13,2.11E+11,8.74E+12,7217.045,275854.1,4877.744,181754.51,3904.8952,136748.16,,,99.939834,4,Europe,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.55124,10.32987,3.314186,3.688879,26.33139,29.79905,26.19406,29.95476,26.07267,29.79905,8.884201,12.52763,8.492438,12.11041,8.269986,11.8259,,,4.604568,SWITZERLAND,7.50E+12,3.50E+14,6.39E+14,1.50E+13,42.62959,3.752548,1,2.442347,66,1,3.314186,756.25,0.275,0.725,-0.3215836,0,3.314186,0,0,3.314186,0,0,0,3.314186,3.743933,0,3.743933,0,0,3.743933,0,0,0,3.743933,34.61,3.544143
SWITZERLAND,1999,U.S,40532,38225,6929,25.1,40,11.5,2.68E+11,9.30E+12,2.41E+11,1.07E+13,2.15E+11,9.30E+12,7242.498,279040.17,4889.601,184286.96,3933.5028,138899.77,,,106.31793,4,Europe,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.60985,10.55124,3.222868,3.688879,26.31504,29.86114,26.20708,30.0023,26.09486,29.86114,8.887721,12.53911,8.494866,12.12425,8.277286,11.84151,,,4.666434,SWITZERLAND,6.73E+12,3.72E+14,6.41E+14,1.56E+13,41.02339,3.714142,1,2.442347,66,1,3.222868,630.01,0.251,0.749,-0.2890163,0,3.222868,0,0,3.222868,0,0,0,3.222868,3.752548,0,3.752548,0,0,3.752548,0,0,0,3.752548,33.88,3.522825
SWITZERLAND,2000,U.S,55377,40532,8687,25.1,40,11.5,2.50E+11,9.90E+12,2.49E+11,1.12E+13,2.28E+11,9.90E+12,7277.25,282162.41,4910.336,186813,3950.653,141117.31,9.549,12.706,133.57812,4,Europe,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.92192,10.60985,3.222868,3.688879,26.2444,29.92344,26.24228,30.04319,26.15263,29.92344,8.892509,12.55024,8.499098,12.13786,8.281636,11.85735,2.256436,2.542074,4.894686,SWITZERLAND,6.27E+12,3.96E+14,6.18E+14,1.61E+13,38.48758,3.650336,1,2.442347,66,1,3.222868,630.01,0.251,0.749,-0.2890163,0,3.222868,0,0,3.222868,0,0,0,3.222868,3.714142,0,3.714142,0,0,3.714142,0,0,0,3.714142,33.53,3.51244
SWITZERLAND,2001,U.S,63768,55377,4170,24.7,40,11.5,2.55E+11,1.02E+13,2.52E+11,1.13E+13,2.34E+11,1.02E+13,7312.215,284968.96,4934.754,189228.41,4006.0856,140997.74,,,139.63263,4,Europe,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,11.06301,10.92192,3.206803,3.688879,26.26449,29.95673,26.25373,30.05406,26.17789,29.95673,8.897302,12.56014,8.504058,12.15071,8.295569,11.8565,,,4.939015,SWITZERLAND,6.30E+12,4.09E+14,5.60E+14,1.54E+13,36.35986,3.593465,1,2.442347,66,1,3.206803,610.09,0.247,0.753,-0.28369,0,3.206803,0,0,3.206803,0,0,0,3.206803,3.650336,0,3.650336,0,0,3.650336,0,0,0,3.650336,32.34,3.476305
SWITZERLAND,2002,U.S,74229,63768,7924,24.5,40,11.5,2.79E+11,1.06E+13,2.53E+11,1.15E+13,2.45E+11,1.06E+13,7348.652,287625.19,4965.238,191539.96,4009.4514,140324.42,,,156.44393,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,11.21491,11.06301,3.198673,3.688879,26.35312,29.99095,26.25815,30.07218,26.22529,29.99095,8.902272,12.56941,8.510217,12.16285,8.29641,11.85171,,,5.052698,SWITZERLAND,6.83E+12,4.24E+14,5.62E+14,1.57E+13,35.69763,3.575084,1,2.442347,66,1,3.198673,600.25,0.245,0.755,-0.2810375,0,3.198673,0,0,3.198673,0,0,0,3.198673,3.593465,0,3.593465,0,0,3.593465,0,0,0,3.593465,31.44,3.448081
SWITZERLAND,2003,U.S,92750,74229,14462,25,40,11.5,3.25E+11,1.11E+13,2.53E+11,1.18E+13,2.46E+11,1.11E+13,7384.538,290107.93,4998.785,193615.75,3995.4954,140900.28,,,161.72098,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,11.43766,11.21491,3.218876,3.688879,26.50721,30.037,26.25617,30.09738,26.23004,30.037,8.907144,12.57801,8.516951,12.17363,8.292923,11.85581,,,5.085873,SWITZERLAND,8.13E+12,4.44E+14,6.48E+14,1.81E+13,35.84619,3.579237,1,2.442347,66,1,3.218876,625,0.25,0.75,-0.2876821,0,3.218876,0,0,3.218876,0,0,0,3.218876,3.575084,0,3.575084,0,0,3.575084,0,0,0,3.575084,31.24,3.441699
SWITZERLAND,2004,U.S,121790,92750,12235,24.1,40,11.5,3.63E+11,1.18E+13,2.59E+11,1.22E+13,2.57E+11,1.18E+13,7417.342,292805.3,5029.714,195950.18,3980.2924,142542.25,,,171.74191,4,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,11.71005,11.43766,3.182212,3.688879,26.61764,30.09893,26.28119,30.13159,26.2737,30.09893,8.911576,12.58726,8.523118,12.18562,8.28911,11.86739,,,5.145993,SWITZERLAND,8.75E+12,4.72E+14,7.29E+14,2.06E+13,35.33759,3.564947,1,2.442347,66,1,3.182212,580.81,0.241,0.759,-0.2757535,0,3.182212,0,0,3.182212,0,0,0,3.182212,3.579237,0,3.579237,0,0,3.579237,0,0,0,3.579237,31.07,3.436243
